TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
a015371,11,여,30,5,1,2,3,2,,4,8,4,3,42,42210,41,41360,42,42110,2,4,1,4,5,3,5,5,서울특별시,경기,3인 이상 여행(가족 외),2022-10-30~2022-10-30,1,3,8,2
a003642,44,남,30,8,2,1,1,2,,12,,2,1,50,50110,11,11680,44,44825,4,2,3,2,4,3,6,2,충청남도,서울,2인 여행(가족 외),2022-10-02~2022-10-03,3,2,1,1
a002664,11,남,30,6,1,2,2,3,,6,9,2,1,50,50130,29,29170,48,48330,6,6,6,2,2,6,2,3,서울특별시,경기,3인 이상 여행(가족 외),2022-09-23~2022-09-24,1,3,10,5
a010065,11,남,30,6,1,1,1,12,,2,,3,2,26,26350,46,46110,44,44130,3,2,2,5,6,2,6,3,서울특별시,경기,나홀로 여행,2022-10-24~2022-10-24,2,7,1,0
a001879,11,여,20,6,3,1,2,2,,4,4,3,4,41,41820,26,26350,50,50130,5,7,7,7,7,7,7,2,서울특별시,경기,2인 여행(가족 외),2022-10-08~2022-10-10,8,3,2,1
a005209,41,남,50,8,1,2,1,2,,8,,3,4,50,50130,50,50110,11,11620,7,4,6,4,6,6,5,6,경기도,서울,나홀로 여행,2022-10-08~2022-10-08,6,2,4,0
a007799,41,남,20,6,1,1,4,13,,4,9,2,1,28,28720,41,41390,42,42830,3,5,2,5,3,2,6,5,경기도,서울,나홀로 여행,2022-10-14~2022-10-14,1,2,3,1
a017970,11,여,60,4,1,4,1,11,,4,,3,9,41,41830,31,31710,50,50110,1,6,6,2,2,4,4,4,서울특별시,경기,나홀로 여행,2022-11-09~2022-11-09,6,2,1,0
a014484,41,남,50,7,1,2,5,1,,12,12,2,1,50,50110,42,42150,26,26350,4,1,1,1,4,2,6,2,경기도,경기,자녀 동반 여행,2022-10-30~2022-10-30,3,2,1,5
a011587,11,여,20,6,3,1,1,12,,1,,2,1,41,41480,26,26710,44,44130,2,1,1,7,3,4,6,7,서울특별시,경기,2인 여행(가족 외),2022-10-27~2022-10-28,1,2,4,0
a007441,11,남,40,4,1,1,1,13,,1,,2,2,41,41820,41,41830,42,42110,1,4,7,7,7,1,4,4,서울특별시,경기,나홀로 여행,2022-10-13~2022-10-13,1,6,8,0
a006022,11,남,40,7,1,2,4,3,,7,7,2,2,41,41290,41,41210,42,42720,1,3,1,6,6,2,6,1,서울특별시,경기,2인 여행(가족 외),2022-10-04~2022-10-04,6,,,1
a007757,28,여,40,6,1,2,3,11,,2,10,3,3,42,42210,50,50110,50,50130,2,5,7,1,1,4,4,7,인천광역시,경기,나홀로 여행,2022-10-15~2022-10-15,1,2,4,1
a007947,11,남,40,6,1,2,3,2,,5,8,3,6,50,50110,42,42830,41,41450,3,4,5,3,4,6,4,4,서울특별시,경기,자녀 동반 여행,2022-10-29~2022-10-29,3,1,7,1
a002114,11,여,20,6,2,1,4,12,,2,7,4,1,50,50130,41,41360,42,42150,1,5,3,5,5,2,5,5,서울특별시,경기,3인 이상 여행(가족 외),2022-09-11~2022-09-12,3,1,7,3
a004303,41,남,20,6,1,2,4,2,,10,10,3,5,50,50130,26,26110,42,42210,4,2,3,2,4,6,7,3,경기도,경기,자녀 동반 여행,2022-10-01~2022-10-01,1,6,7,3
a006114,48,남,40,5,1,2,4,3,,6,8,2,1,26,26350,47,47110,41,41830,2,5,5,4,1,4,4,4,경상남도,서울,부모 동반 여행,2022-10-03~2022-10-03,7,3,8,3
a018055,41,남,40,5,4,2,3,4,,5,6,2,2,42,42110,41,41820,50,50130,2,4,2,6,6,5,2,3,경기도,경기,2인 가족 여행,2022-11-12~2022-11-12,3,2,1,2
a007327,11,남,30,7,1,2,2,2,,8,12,2,1,50,50130,50,50110,26,26350,4,1,1,1,2,2,6,2,서울특별시,경기,2인 가족 여행,2022-10-16~2022-10-16,1,3,7,1
a004990,11,여,50,6,1,2,3,11,,1,12,2,1,42,42210,50,50130,45,45190,3,1,6,1,1,6,1,5,서울특별시,경기,2인 가족 여행,2022-10-06~2022-10-06,3,5,2,1
a003031,29,여,20,6,1,1,4,3,,3,10,4,1,46,46110,46,46710,26,26350,7,5,4,7,7,7,7,3,광주광역시,경기,나홀로 여행,2022-10-01~2022-10-03,2,1,5,0
a006215,41,남,20,6,1,1,1,2,,5,,2,1,50,50130,26,26350,42,42150,3,3,2,4,4,3,4,6,경기도,인천,2인 여행(가족 외),2022-10-15~2022-10-16,3,9,7,1
a003016,42,남,20,6,1,1,5,3,,4,8,2,1,50,50130,11,11110,26,26350,2,2,1,5,1,5,1,3,강원도,서울,2인 여행(가족 외),2022-10-02~2022-10-04,2,1,3,1
a005113,41,여,30,6,1,2,1,3,,4,,3,3,50,50110,46,46130,26,26350,2,6,1,1,2,2,3,5,경기도,경기,나홀로 여행,2022-10-09~2022-10-09,4,2,1,0
a017914,41,남,20,5,1,1,4,2,,4,11,2,1,41,41820,41,41280,41,41800,2,1,1,3,6,4,1,4,경기도,경기,2인 여행(가족 외),2022-11-13~2022-11-13,3,2,1,1
a008121,41,여,50,7,1,1,3,3,,6,12,2,2,42,42150,42,42210,41,41390,2,2,1,2,3,1,2,7,경기도,서울,2인 가족 여행,2022-10-28~2022-10-29,3,7,5,1
a004256,11,여,30,6,1,1,1,3,,6,,3,5,50,50130,42,42820,26,26350,2,1,2,3,3,6,3,4,서울특별시,경기,2인 가족 여행,2022-10-04~2022-10-05,3,7,1,1
a002545,28,여,40,6,1,2,3,11,,1,4,2,4,28,28260,41,41280,41,41820,3,6,6,4,2,6,7,7,인천광역시,경기,3인 이상 여행(가족 외),2022-09-29~2022-09-30,9,10,5,2
a009440,50,여,40,6,1,2,3,3,,5,8,3,1,46,46790,46,46710,29,29155,4,2,1,3,2,6,6,2,제주특별자치도,서울,3인 이상 여행(가족 외),2022-10-28~2022-10-30,2,1,3,5
a017662,11,여,40,6,1,2,3,3,,2,9,3,4,26,26350,50,50130,41,41830,7,1,2,1,1,2,1,7,서울특별시,경기,나홀로 여행,2022-11-10~2022-11-10,2,1,7,0
a000504,44,남,30,4,1,1,1,3,,5,,3,3,11,11110,41,41130,42,42210,6,2,1,4,4,5,7,3,충청남도,인천,2인 여행(가족 외),2022-08-19~2022-08-20,1,2,3,1
a007606,41,여,40,5,1,2,2,3,,2,5,2,1,11,11110,41,41480,41,41570,3,5,5,2,2,6,2,3,경기도,경기,2인 가족 여행,2022-10-29~2022-10-29,1,3,2,1
a007358,41,여,30,6,1,1,2,2,,3,3,2,2,50,50130,42,42820,47,47170,2,2,2,4,6,2,3,6,경기도,서울,나홀로 여행,2022-10-23~2022-10-23,1,4,2,0
a008582,11,여,20,6,1,1,4,3,,6,7,2,1,42,42150,50,50130,28,28710,1,2,2,3,2,4,6,2,서울특별시,경기,3인 이상 여행(가족 외),2022-10-29~2022-10-30,1,2,3,2
a000221,11,여,30,7,1,1,3,,2,1,3,2,2,11,11440,41,41820,42,42210,6,7,4,5,3,4,5,4,서울특별시,경기,나홀로 여행,2022-08-18~2022-08-18,2,4,,0
a001103,45,남,20,6,1,1,4,9,,4,8,3,4,11,11680,26,26350,50,50110,5,5,3,3,6,5,3,6,전라북도,서울,나홀로 여행,2022-08-24~2022-08-26,1,,,0
a002936,28,여,20,6,1,1,2,4,,3,6,2,3,41,41570,41,41630,41,41800,1,2,2,2,2,5,5,5,인천광역시,경기,2인 여행(가족 외),2022-09-24~2022-09-25,1,3,2,1
a006277,41,남,40,7,1,2,2,3,,4,7,4,2,48,48840,46,46840,42,42210,3,4,3,3,3,3,2,4,경기도,서울,2인 여행(가족 외),2022-10-10~2022-10-10,2,1,3,1
a004874,11,여,30,6,1,1,2,13,,1,2,3,2,42,42150,26,26350,47,47130,1,3,1,3,2,4,7,4,서울특별시,경기,2인 가족 여행,2022-10-05~2022-10-05,1,2,3,1
a002292,44,여,30,6,1,2,2,2,,5,9,2,2,42,42150,47,47130,50,50130,2,3,1,2,2,1,1,6,충청남도,경기,2인 가족 여행,2022-09-20~2022-09-21,3,1,2,1
a005675,28,남,30,6,1,2,3,2,,6,6,2,3,42,42760,41,41570,11,11500,1,1,1,1,7,7,1,4,인천광역시,경기,자녀 동반 여행,2022-10-15~2022-10-15,2,3,,2
a001278,11,여,30,6,1,2,3,,1,1,5,3,4,42,42210,41,41830,50,50110,1,1,1,1,4,7,5,6,서울특별시,경기,자녀 동반 여행,2022-08-28~2022-08-30,3,7,1,2
a017537,41,남,30,6,1,1,3,8,,4,7,2,2,26,26350,43,43130,48,48850,6,1,4,6,1,6,6,4,경기도,서울,나홀로 여행,2022-11-10~2022-11-10,2,1,4,0
a001384,41,여,30,5,1,2,4,3,,3,9,2,2,42,42830,11,11680,41,41650,1,7,7,4,7,7,7,7,경기도,서울,2인 여행(가족 외),2022-08-26~2022-08-26,1,5,3,1
b002933,11,남,20,6,2,1,4,9,,2,4,3,4,41,41820,42,42210,47,47290,6,2,6,3,2,6,3,6,서울특별시,강원,3인 이상 여행(가족 외),2022-08-24~2022-08-25,7,6,2,3
a008330,11,여,30,6,1,1,3,4,,5,10,2,2,41,41360,11,11110,26,26350,4,2,2,5,5,4,7,7,서울특별시,경기,3인 이상 여행(가족 외),2022-10-15~2022-10-16,3,2,1,2
a011900,28,여,40,5,1,2,3,13,,4,7,3,5,42,42170,50,50130,46,46130,4,4,4,4,4,4,4,4,인천광역시,경기,나홀로 여행,2022-11-06~2022-11-06,2,4,1,0
a002116,30,남,20,6,1,1,3,,3,2,6,3,4,11,11215,41,41450,42,42150,2,2,1,4,4,1,6,5,대전광역시,서울,나홀로 여행,2022-09-17~2022-09-17,1,2,6,0
a004150,11,남,20,4,1,1,5,4,,3,4,2,1,42,42150,48,48220,42,42210,1,1,7,7,5,5,5,6,서울특별시,경기,3인 이상 여행(가족 외),2022-10-30~2022-10-31,3,1,2,3
a006032,36,여,20,6,5,1,1,2,,3,,2,2,43,43110,11,11290,31,31170,6,2,2,2,5,4,1,7,세종특별자치시,서울,2인 여행(가족 외),2022-10-28~2022-10-28,7,2,3,1
a003336,41,남,30,6,1,2,2,3,,5,8,2,2,46,46130,50,50130,11,11680,4,4,2,2,6,3,2,4,경기도,경기,나홀로 여행,2022-10-01~2022-10-01,4,6,1,0
a011721,42,여,20,6,1,1,4,12,,1,5,3,3,42,42150,11,11680,42,42110,7,6,6,3,1,4,6,4,강원도,서울,3인 이상 여행(가족 외),2022-10-25~2022-10-26,7,2,3,2
a004359,11,여,20,6,1,1,1,3,,4,,2,1,41,41280,26,26110,45,45110,7,1,6,2,1,2,1,5,서울특별시,경기,2인 여행(가족 외),2022-10-01~2022-10-02,3,7,2,1
a006443,41,여,20,6,1,1,3,3,,4,8,2,1,50,50110,42,42150,44,44825,2,1,1,6,7,1,7,7,경기도,서울,나홀로 여행,2022-10-15~2022-10-15,2,1,4,0
a001729,11,남,20,6,1,1,1,2,,3,,2,1,41,41570,41,41390,41,41820,3,3,4,3,4,5,5,5,서울특별시,경기,2인 여행(가족 외),2022-09-17~2022-09-18,3,1,2,1
a010396,41,남,20,6,3,1,4,12,,2,7,4,3,26,26110,42,42150,48,48310,4,4,4,4,4,4,4,4,경기도,서울,2인 여행(가족 외),2022-10-23~2022-10-23,5,2,3,1
a018026,41,남,30,5,1,2,2,2,,6,9,3,4,50,50130,27,27260,42,42150,6,2,6,3,2,6,2,7,경기도,서울,2인 가족 여행,2022-11-12~2022-11-12,5,3,1,1
a017601,41,남,20,6,1,1,1,2,,5,,3,6,26,26500,50,50130,46,46130,2,1,3,4,2,3,7,2,경기도,서울,2인 여행(가족 외),2022-11-09~2022-11-09,3,7,,1
a007913,11,남,30,4,1,1,2,4,,4,7,3,10,42,42210,41,41570,50,50130,1,1,2,2,1,1,4,2,서울특별시,경기,나홀로 여행,2022-10-16~2022-10-16,1,,,0
a003306,11,여,30,6,1,2,3,3,,4,7,2,2,42,42820,47,47930,27,27260,1,7,1,1,1,4,7,7,서울특별시,경기,자녀 동반 여행,2022-10-01~2022-10-01,3,1,7,2
a000493,48,여,20,7,1,1,2,2,,4,4,3,7,11,11110,41,41590,27,27260,5,2,4,2,2,3,3,7,경상남도,서울,나홀로 여행,2022-08-27~2022-08-29,1,8,2,4
a004570,41,여,40,6,1,2,4,3,,5,9,1,1,41,41110,42,42150,26,26710,2,5,3,4,5,5,5,6,경기도,경기,자녀 동반 여행,2022-10-29~2022-10-29,8,1,7,3
a006683,11,여,40,7,5,2,4,11,,1,5,3,2,42,42210,41,41820,41,41650,2,3,2,4,4,4,3,4,서울특별시,경기,3대 동반 여행(친척 포함),2022-10-11~2022-10-11,3,1,7,3
a005207,28,여,60,6,1,2,3,2,,3,5,2,1,42,42760,41,41820,44,44130,2,1,2,2,2,2,2,2,인천광역시,경기,2인 여행(가족 외),2022-10-04~2022-10-04,8,6,7,1
a015356,41,여,40,5,1,2,4,4,,1,5,3,5,42,42150,26,26500,44,44270,4,1,3,4,4,4,1,7,경기도,경기,자녀 동반 여행,2022-10-29~2022-10-29,7,8,,3
a007890,41,여,30,6,1,2,2,3,,5,9,3,5,46,46130,26,26350,42,42150,2,2,2,2,2,6,6,6,경기도,경기,2인 가족 여행,2022-10-16~2022-10-16,2,3,,1
a000960,28,여,30,5,1,2,3,,1,2,6,2,3,42,42210,50,50110,50,50130,2,1,3,2,4,5,6,7,인천광역시,경기,자녀 동반 여행,2022-08-21~2022-08-22,1,3,,4
a005424,11,여,60,6,1,2,3,3,,3,5,3,8,42,42130,50,50130,41,41360,2,6,3,4,2,5,6,5,서울특별시,경기,자녀 동반 여행,2022-10-15~2022-10-16,2,1,3,1
a006213,41,여,20,4,1,1,4,3,,3,8,2,1,11,11230,11,11110,11,11440,6,4,1,3,5,6,2,7,경기도,서울,나홀로 여행,2022-10-22~2022-10-22,1,5,2,0
a001805,41,남,50,6,1,2,2,3,,10,10,3,1,11,11620,48,48820,41,41290,1,1,1,1,1,1,2,5,경기도,서울,나홀로 여행,2022-09-24~2022-09-25,6,2,7,0
a007167,11,남,20,6,2,1,1,12,,1,,2,1,26,26710,42,42110,41,41360,4,4,4,4,4,4,4,4,서울특별시,경기,2인 여행(가족 외),2022-10-10~2022-10-10,2,1,3,1
a001701,42,남,40,6,1,4,2,1,,5,8,2,1,42,42210,11,11170,11,11680,1,1,1,1,1,4,1,4,강원도,서울,2인 가족 여행,2022-09-17~2022-09-18,1,3,7,1
a004296,11,남,50,6,1,2,4,2,,7,7,3,4,42,42210,42,42150,50,50130,1,3,2,3,2,3,1,4,서울특별시,인천,2인 가족 여행,2022-10-18~2022-10-18,2,7,3,1
a001549,41,여,20,6,2,1,4,5,,2,6,2,1,11,11170,42,42150,41,41820,3,1,1,3,4,1,6,5,경기도,경기,2인 가족 여행,2022-09-03~2022-09-03,3,9,1,1
c000072,41,남,40,6,1,2,2,2,,6,9,1,1,50,50110,46,46110,44,44180,6,4,4,3,3,4,3,3,경기도,충북,나홀로 여행,2022-08-15~2022-08-16,2,1,,3
a007442,11,여,30,5,1,1,3,2,,4,8,3,2,50,50110,42,42210,42,42150,2,2,1,3,3,2,6,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,3,1,8,1
a004490,11,여,20,6,1,1,5,3,,3,7,2,1,41,41820,41,41220,42,42830,3,6,2,2,2,2,7,2,서울특별시,경기,나홀로 여행,2022-10-09~2022-10-09,1,4,6,0
a003563,47,여,30,6,1,1,5,4,,4,11,3,3,11,11110,11,11530,27,27710,5,2,2,3,6,6,6,3,경상북도,서울,부모 동반 여행,2022-10-02~2022-10-04,1,3,7,4
a007629,42,남,20,6,2,1,3,12,,1,4,3,3,42,42150,50,50110,30,30200,5,2,3,2,2,6,2,7,강원도,서울,나홀로 여행,2022-10-14~2022-10-14,7,2,1,0
a004076,41,여,30,6,1,1,3,3,,4,8,3,2,41,41110,41,41280,26,26440,3,5,4,5,5,5,5,3,경기도,경기,나홀로 여행,2022-10-21~2022-10-23,2,8,1,0
a014536,44,남,30,7,5,1,1,4,,5,,2,3,11,11710,50,50130,46,46130,4,2,6,6,2,3,7,6,충청남도,인천,나홀로 여행,2022-10-29~2022-10-31,1,6,4,0
a001502,11,여,20,6,1,1,2,2,,4,6,3,2,50,50110,26,26350,11,11680,6,2,1,3,6,4,1,7,서울특별시,경기,나홀로 여행,2022-08-30~2022-08-31,5,4,8,0
a007639,41,여,40,6,1,1,2,2,,5,6,2,1,50,50110,26,26350,42,42760,4,2,3,4,2,1,2,1,경기도,경기,2인 여행(가족 외),2022-10-20~2022-10-20,8,3,1,1
a013616,41,남,30,5,1,1,2,4,,4,5,1,1,26,26500,42,42820,50,50130,1,1,1,1,4,4,3,7,경기도,경기,2인 여행(가족 외),2022-10-29~2022-10-29,7,3,1,1
a017256,26,남,20,6,1,1,1,3,,4,,2,1,50,50110,31,31110,47,47130,2,2,2,5,6,6,7,6,부산광역시,서울,2인 여행(가족 외),2022-11-05~2022-11-06,1,3,5,3
a005524,11,남,30,6,1,2,3,3,,5,5,2,1,42,42210,44,44210,43,43750,2,2,2,3,5,4,6,5,서울특별시,경기,자녀 동반 여행,2022-10-02~2022-10-02,3,1,2,2
a005400,41,남,20,5,1,1,4,12,,1,6,2,1,50,50110,41,41820,42,42150,2,1,1,2,3,2,2,4,경기도,경기,나홀로 여행,2022-10-28~2022-10-29,1,2,4,0
a017817,43,남,20,6,3,1,1,12,,6,,2,1,11,11680,11,11440,11,11170,6,2,2,2,6,3,2,6,충청북도,경기,2인 여행(가족 외),2022-11-13~2022-11-13,3,2,5,1
a006280,11,여,60,6,1,1,2,3,,4,7,1,1,26,26350,28,28185,27,27260,5,3,2,1,3,1,3,7,서울특별시,인천,나홀로 여행,2022-10-29~2022-10-29,7,1,5,0
a007261,44,남,40,7,1,2,4,3,,6,7,3,10,41,41110,50,50110,44,44825,3,5,5,6,4,6,3,5,충청남도,경기,자녀 동반 여행,2022-10-09~2022-10-09,1,2,3,3
a002379,41,남,40,6,1,2,3,3,,7,7,2,2,26,26350,11,11110,42,42150,6,2,1,4,7,6,1,6,경기도,서울,자녀 동반 여행,2022-09-25~2022-09-25,9,3,1,2
a011761,36,여,40,6,1,2,3,2,,1,7,2,1,44,44150,11,11290,30,30230,4,4,2,4,7,5,6,2,세종특별자치시,서울,나홀로 여행,2022-10-28~2022-10-30,1,8,7,1
a001392,41,남,20,5,1,1,3,5,,4,7,2,3,42,42110,41,41360,41,41820,6,7,2,5,2,1,5,6,경기도,서울,나홀로 여행,2022-08-28~2022-08-29,1,7,2,0
a015313,41,여,20,6,1,1,1,2,,4,,2,1,11,11650,26,26500,50,50130,6,2,1,2,3,2,7,5,경기도,서울,2인 여행(가족 외),2022-10-29~2022-10-29,3,1,2,1
d002276,11,여,20,6,1,1,1,3,,4,,2,1,42,42150,28,28710,50,50110,3,2,2,1,4,4,5,6,서울특별시,경기,3인 이상 여행(가족 외),2022-09-30~2022-10-01,3,,,3
a002568,41,남,30,6,1,1,1,3,,6,,3,6,41,41550,28,28185,50,50130,5,2,2,3,3,5,2,5,경기도,경기,나홀로 여행,2022-09-25~2022-09-25,1,2,5,0
a017913,11,여,60,4,1,2,2,11,,1,3,3,2,47,47170,47,47250,41,41360,3,7,5,3,3,4,3,3,서울특별시,경기,3대 동반 여행(친척 포함),2022-11-12~2022-11-12,2,1,6,0
a004298,11,남,40,4,1,2,4,13,,4,4,2,1,45,45730,42,42210,41,41830,2,4,2,5,4,3,5,6,서울특별시,경기,2인 여행(가족 외),2022-10-04~2022-10-04,1,5,3,1
a002820,41,여,20,5,1,1,5,13,,1,6,3,3,26,26350,42,42150,11,11230,4,4,3,2,2,2,2,6,경기도,서울,2인 여행(가족 외),2022-10-04~2022-10-04,3,7,1,1
a000149,41,여,30,6,1,1,2,2,,7,8,3,5,42,42150,41,41830,44,44180,2,2,4,4,4,4,2,1,경기도,경기,2인 가족 여행,2022-08-04~2022-08-05,1,3,10,1
a017874,11,남,30,6,1,1,1,12,,1,,3,2,26,26350,45,45110,44,44130,4,2,3,4,5,2,5,4,서울특별시,인천,나홀로 여행,2022-11-09~2022-11-09,1,8,7,0
a001039,11,남,30,6,1,2,3,3,,5,5,3,4,50,50130,26,26350,11,11170,4,2,3,2,1,3,4,5,서울특별시,경기,자녀 동반 여행,2022-09-03~2022-09-04,8,3,2,2
a017741,41,남,30,5,1,2,3,2,,5,6,3,1,42,42210,28,28710,41,41590,4,4,2,4,5,4,4,4,경기도,인천,나홀로 여행,2022-11-13~2022-11-13,7,1,5,2
a001132,30,여,20,6,1,1,1,2,,4,,2,2,11,11560,50,50130,44,44150,4,3,3,6,5,5,3,3,대전광역시,서울,나홀로 여행,2022-09-02~2022-09-05,7,8,1,0
a004752,41,여,40,6,1,2,3,2,,2,5,2,1,44,44825,11,11110,42,42760,3,5,3,3,4,3,5,3,경기도,서울,3인 이상 여행(가족 외),2022-10-08~2022-10-08,8,7,1,2
a007185,11,여,20,6,1,2,2,1,,4,7,2,3,50,50130,42,42760,26,26350,2,1,4,3,5,7,2,7,서울특별시,경기,나홀로 여행,2022-10-15~2022-10-15,5,1,2,0
a009447,11,여,60,5,1,2,1,9,,4,,1,1,42,42830,41,41310,41,41830,2,2,6,1,4,1,2,6,서울특별시,경기,나홀로 여행,2022-10-17~2022-10-17,6,1,5,0
a010254,41,남,30,7,1,2,3,2,,6,6,3,2,42,42150,46,46130,50,50130,4,2,2,4,2,6,2,6,경기도,경기,자녀 동반 여행,2022-10-30~2022-10-30,5,1,3,2
a006771,11,남,20,7,1,1,1,2,,6,,2,1,42,42150,41,41360,28,28710,2,2,3,3,5,2,6,6,서울특별시,경기,나홀로 여행,2022-10-16~2022-10-16,2,4,7,0
a000946,30,여,20,7,2,1,1,2,,3,,2,2,50,50130,50,50110,46,46130,1,1,4,1,1,1,7,1,대전광역시,서울,2인 여행(가족 외),2022-09-02~2022-09-04,9,1,2,1
a002731,11,여,20,6,1,1,5,3,,4,12,2,2,28,28110,41,41270,11,11110,4,2,4,5,3,5,1,7,서울특별시,경기,나홀로 여행,2022-09-24~2022-09-25,2,1,7,0
a006389,42,여,20,6,1,1,4,3,,3,9,2,1,11,11440,50,50110,41,41480,2,6,2,2,6,1,2,6,강원도,경기,나홀로 여행,2022-10-08~2022-10-08,1,,,0
a000923,11,여,30,6,1,1,3,,3,3,6,1,12,50,50130,26,26710,42,42170,2,4,4,3,4,3,5,3,서울특별시,경기,2인 여행(가족 외),2022-08-23~2022-08-24,4,2,1,1
a005474,11,남,40,6,1,2,2,11,,1,7,2,1,50,50130,26,26500,41,41280,6,6,2,4,4,2,4,2,서울특별시,경기,나홀로 여행,2022-10-14~2022-10-14,1,2,6,0
a017965,41,여,20,6,1,1,1,2,,4,,2,2,42,42210,42,42830,41,41820,1,4,1,4,7,7,7,1,경기도,경기,나홀로 여행,2022-11-09~2022-11-09,7,2,1,0
a000866,41,남,30,7,1,2,3,3,,6,6,3,5,41,41110,41,41590,47,47130,3,5,3,6,3,3,2,2,경기도,경기,2인 여행(가족 외),2022-08-20~2022-08-21,3,7,2,1
a001283,11,남,30,6,4,1,2,4,,5,8,2,2,50,50130,26,26500,28,28710,1,1,3,1,4,6,7,7,서울특별시,경기,나홀로 여행,2022-08-28~2022-08-29,5,2,1,0
a006796,26,여,20,5,1,1,2,4,,4,4,3,5,50,50110,26,26350,42,42210,4,4,2,3,5,5,5,6,부산광역시,서울,2인 여행(가족 외),2022-10-08~2022-10-08,2,1,6,1
a000820,41,여,30,6,1,2,3,3,,6,11,2,1,42,42210,42,42720,28,28710,4,2,4,2,2,5,4,2,경기도,경기,3인 이상 여행(가족 외),2022-08-27~2022-08-27,7,1,3,2
a009609,41,여,20,6,2,1,3,12,,1,3,3,2,50,50110,42,42150,26,26110,3,1,1,6,5,4,6,4,경기도,서울,2인 여행(가족 외),2022-10-22~2022-10-23,3,2,1,1
a018169,41,여,30,5,1,1,1,2,,4,,2,2,50,50130,42,42820,41,41480,1,7,1,3,4,2,7,6,경기도,경기,2인 여행(가족 외),2022-11-13~2022-11-13,2,1,5,1
a001505,11,여,30,6,1,1,1,2,,3,,3,2,50,50130,26,26350,41,41820,1,3,1,3,4,4,5,4,서울특별시,경기,3인 이상 여행(가족 외),2022-08-27~2022-08-28,1,3,7,7
a000910,11,남,50,6,1,2,4,3,,7,7,3,5,42,42150,45,45130,41,41830,3,4,3,2,3,3,2,6,서울특별시,경기,자녀 동반 여행,2022-08-25~2022-08-26,1,3,2,3
a017915,11,남,30,6,1,1,1,3,,5,,3,3,50,50130,42,42150,44,44180,6,6,6,2,5,5,2,3,서울특별시,경기,3인 이상 여행(가족 외),2022-11-12~2022-11-12,2,3,1,3
a010571,11,남,20,6,1,1,1,2,,1,,2,1,48,48840,46,46150,42,42170,1,1,1,3,2,2,3,4,서울특별시,경기,나홀로 여행,2022-10-23~2022-10-24,4,2,1,1
a007821,11,여,20,6,5,1,4,2,,6,10,2,3,26,26500,50,50110,41,41500,1,3,5,1,1,4,6,6,서울특별시,경기,나홀로 여행,2022-10-15~2022-10-15,5,2,10,0
a005271,41,여,20,6,1,1,4,3,,4,12,2,2,42,42150,47,47130,26,26500,6,2,2,2,6,2,6,2,경기도,서울,2인 여행(가족 외),2022-10-02~2022-10-02,3,1,2,1
a005503,45,여,20,6,1,2,2,2,,4,6,3,5,50,50130,47,47130,42,42830,3,3,2,4,3,4,5,4,전라북도,서울,2인 여행(가족 외),2022-10-08~2022-10-09,7,3,5,1
a010028,11,남,40,6,1,2,3,3,,5,5,2,2,41,41570,41,41480,42,42730,6,2,2,4,6,6,2,2,서울특별시,경기,자녀 동반 여행,2022-10-30~2022-10-30,8,3,1,2
a006331,11,여,40,6,1,1,2,1,,5,8,3,10,42,42150,50,50130,26,26350,4,4,2,2,4,4,3,6,서울특별시,경기,나홀로 여행,2022-10-04~2022-10-04,7,1,2,0
a017794,11,여,40,7,1,1,3,3,,8,12,2,1,50,50130,42,42150,41,41820,1,3,2,4,1,2,7,5,서울특별시,경기,나홀로 여행,2022-11-13~2022-11-13,7,1,6,0
a003394,41,여,30,6,1,1,3,13,,5,10,2,2,42,42150,50,50130,50,50110,2,4,3,2,2,6,6,6,경기도,경기,나홀로 여행,2022-09-25~2022-09-25,7,1,2,0
a011478,41,여,30,6,1,1,1,2,,6,,3,3,50,50130,50,50110,42,42150,6,1,2,3,5,2,1,3,경기도,경기,2인 여행(가족 외),2022-10-30~2022-10-30,2,1,3,1
a012127,41,여,20,6,1,1,4,3,,4,11,3,3,50,50110,42,42830,26,26710,3,5,1,4,3,3,1,5,경기도,서울,나홀로 여행,2022-11-05~2022-11-05,7,1,2,0
a004316,11,남,30,5,1,1,1,3,,5,,2,1,26,26230,50,50130,26,26200,5,3,4,2,4,4,3,6,서울특별시,경기,3인 이상 여행(가족 외),2022-09-29~2022-09-29,3,5,9,4
